,Similar_Recipe_ID,TF-IDF Value,Recipe_ID
628,부추김치,0.47284523,통배추김치
629,굴깍두기,0.46908754,통배추김치
630,보쌈김치,0.42861763,통배추김치
631,제육보쌈,0.4034123,통배추김치
632,동치미,0.34718788,통배추김치
633,열무김치,0.99999994,열무김치
634,얼갈이열무물김치,0.3489681,열무김치
635,열무김치냉면,0.33938053,열무김치
636,고추장아찌,0.3104846,열무김치
637,부추전,0.24851847,열무김치
638,갓김치,0.24668412,열무김치
639,쇠고기장조림,0.23431803,열무김치
640,달래굴파전,0.2241112,열무김치
641,나박김치,0.20211175,열무김치
642,깐풍새우,0.20188974,열무김치
643,두부굴찌개,0.19504365,열무김치
644,오징어젓갈,0.47952968,오이소박이
645,가지김치,0.47156814,오이소박이
646,배추겉절이,0.43501037,오이소박이
647,부추잡채,0.42570636,오이소박이
648,고등어김치조림,0.38898155,오이소박이
649,부추표고버섯볶음,0.38884163,오이소박이
650,부추올리브오일무침,0.3881742,오이소박이
651,다시마냉국,0.3617627,오이소박이
652,부추김치,0.32005376,오이소박이
653,잡채밥,0.31717536,오이소박이
654,통배추김치,0.6018021,나박김치
655,배추속댓국,0.48449457,나박김치
656,배추밤김치,0.45255527,나박김치
657,무초김치,0.42608044,나박김치
658,쇠고기장조림,0.40928495,나박김치
659,갈치무조림,0.40923685,나박김치
660,조기매운탕,0.3985879,나박김치
661,낙지연포탕,0.3902205,나박김치
662,보쌈김치,0.38975722,나박김치
663,불고기낙지전골,0.35915393,나박김치
664,부추김치,0.38911584,총각김치
665,배추겉절이,0.35879403,총각김치
666,갓김치,0.31513208,총각김치
667,통배추김치,0.29111198,총각김치
668,열무김치냉면,0.28851295,총각김치
669,오징어젓갈,0.26258898,총각김치
670,화전,0.2521894,총각김치
671,고추부각,0.24772836,총각김치
672,봄동겉절이,0.24241526,총각김치
673,호박두부찌개,0.23326091,총각김치
674,보쌈김치,0.6367186,굴깍두기
675,두부굴찌개,0.5900313,굴깍두기
676,제육보쌈,0.57519674,굴깍두기
677,통배추김치,0.46908754,굴깍두기
678,보쌈김치,0.4676405,굴깍두기
679,갓김치,0.45335755,굴깍두기
680,배추밤김치,0.37668744,굴깍두기
681,동치미,0.36752474,굴깍두기
682,나박김치,0.31145322,굴깍두기
683,달래굴파전,0.28971505,굴깍두기
684,고추장아찌,0.41241315,동치미
685,갓김치,0.38969913,동치미
686,굴깍두기,0.36752474,동치미
687,고들빼기김치,0.35326117,동치미
688,통배추김치,0.34718788,동치미
689,고추부각,0.32268488,동치미
690,무맑은국,0.27539036,동치미
691,쇠고기무국,0.26458094,동치미
692,배추밤김치,0.251645,동치미
693,보쌈김치,0.23694097,동치미
694,갓김치,1.0000001,갓김치
695,통배추김치,0.77262574,갓김치
696,부추김치,0.5508374,갓김치
697,굴깍두기,0.45335755,갓김치
698,동치미,0.3896991,갓김치
699,배추밤김치,0.36831906,갓김치
700,보쌈김치,0.33837467,갓김치
701,무맑은국,0.3160551,갓김치
702,보쌈김치,0.31575766,갓김치
703,총각김치,0.31513205,갓김치
704,나박김치,0.30946353,갓김치
705,꽃게해물탕,0.5893198,꽃게찌개
706,동태찌개,0.48870727,꽃게찌개
707,해물매운탕,0.4790844,꽃게찌개
708,국수전골,0.35571733,꽃게찌개
709,갈치조림,0.32233626,꽃게찌개
710,해물찌개,0.31211886,꽃게찌개
711,쇠고기무국,0.3072781,꽃게찌개
712,무맑은국,0.307113,꽃게찌개
713,오징어젓갈,0.29427338,꽃게찌개
714,감자수제비,0.2900083,꽃게찌개
715,계란찜,0.35838938,감자탕
716,물만두,0.34078264,감자탕
717,갈치무조림,0.32809293,감자탕
718,닭강정,0.3251929,감자탕
719,삼색수제비,0.30361181,감자탕
720,부추표고버섯볶음,0.2888288,감자탕
721,채소말이샤브샤브,0.26619908,감자탕
722,돼지갈비구이,0.2572881,감자탕
723,고등어된장조림,0.25534484,감자탕
724,고추장아찌,0.25217968,감자탕
725,아구탕,0.99999994,아구탕
726,아귀찜,0.45454878,아구탕
727,된장깻잎장아찌,0.35058373,아구탕
728,콩나물미나리무침,0.3322783,아구탕
729,잉어찜,0.28015062,아구탕
730,사색나물,0.25319263,아구탕
731,대구탕,0.22940582,아구탕
732,가지된장찜,0.22202079,아구탕
733,별미밥,0.221265,아구탕
734,콩나물잡채,0.21940202,아구탕
735,상추겉절이비빔밥,0.21857388,아구탕
736,조기찜,0.7390793,조기매운탕
737,나박김치,0.3985879,조기매운탕
738,갈치무조림,0.3323081,조기매운탕
739,사골탕,0.3041529,조기매운탕
740,고추장아찌,0.29980543,조기매운탕
741,메기매운탕,0.29143786,조기매운탕
742,쇠고기장조림,0.2901842,조기매운탕
743,갓김치,0.27442884,조기매운탕
744,통배추김치,0.25777173,조기매운탕
745,마늘장아찌,0.25199342,조기매운탕
746,명란젓찌개,0.5763276,알탕
747,낙지불고기,0.4135867,알탕
748,콩나물미나리무침,0.3783992,알탕
749,가지쇠고기볶음,0.34475514,알탕
750,무생채,0.3429147,알탕
751,낙지전골,0.3301901,알탕
752,콩나물잡채,0.31473494,알탕
753,별미밥,0.3131218,알탕
754,불고기낙지전골,0.3118957,알탕
755,갈비찜,0.3101702,알탕
756,우거지된장찌개,0.99999994,우거지된장찌개
757,사골우거지탕,0.51272863,우거지된장찌개
758,선지국,0.3410202,우거지된장찌개
759,아욱국,0.33183256,우거지된장찌개
760,죽순회와미나리강회,0.3056402,우거지된장찌개
761,쇠고기장조림,0.2997993,우거지된장찌개
762,제육배추찜,0.29902878,우거지된장찌개
763,콩비지찌개,0.29786143,우거지된장찌개
764,생태국,0.28997973,우거지된장찌개
765,고추장아찌,0.28191024,우거지된장찌개
766,단호박 고등어조림,0.27805844,우거지된장찌개
767,샤브샤브,1.0000001,샤브샤브
768,국수전골,0.34075743,샤브샤브
769,샤브샤브,0.337181,샤브샤브
770,어묵꼬치,0.3332866,샤브샤브
771,어묵닭고기조림,0.32268247,샤브샤브
772,어묵국,0.29569188,샤브샤브
773,해물샤브샤브,0.294246,샤브샤브
774,불고기낙지전골,0.28767994,샤브샤브
775,치킨버섯찜,0.27457985,샤브샤브
776,제육배추찜,0.26205373,샤브샤브
777,버섯두부찌개,0.26064777,샤브샤브
778,배추속댓국,0.41785967,국수전골
779,곰탕,0.38259366,국수전골
780,호박전,0.37409425,국수전골
781,꽃게찌개,0.35571733,국수전골
782,샤브샤브,0.34075743,국수전골
783,나박김치,0.3356508,국수전골
784,배추겉절이,0.33308572,국수전골
785,꽃만두국(완당국),0.2943157,국수전골
786,쇠고기장조림,0.28534222,국수전골
787,쇠고기무국,0.28194228,국수전골
788,불고기낙지전골,0.5334726,낙지전골
789,모듬전,0.47754076,낙지전골
790,낙지불고기,0.45545232,낙지전골
791,해물밥전,0.4543526,낙지전골
792,떡갈비구이,0.43177685,낙지전골
793,양파전,0.40486196,낙지전골
794,호박전,0.38241938,낙지전골
795,꽃만두국(완당국),0.37739336,낙지전골
796,콩나물잡채,0.35491976,낙지전골
797,낙지볶음,0.3501701,낙지전골
798,선지국,0.99999994,선지국
799,사골우거지탕,0.44648257,선지국
800,콩나물미나리무침,0.35439125,선지국
801,우거지된장찌개,0.3410202,선지국
802,콩나물잡채,0.31062034,선지국
803,제육불고기,0.28134248,선지국
804,콩나물무침,0.2667395,선지국
805,배추속댓국,0.26523972,선지국
806,쌈장,0.26458824,선지국
807,잉어찜,0.26259762,선지국
808,콩나물밥,0.25348577,선지국
809,닭고기콩나물덮밥,0.3016776,콩나물국밥
810,두부굴찌개,0.26055595,콩나물국밥
811,냉면,0.23708546,콩나물국밥
812,호박두부찌개,0.23509377,콩나물국밥
813,김치볶음밥,0.2310449,콩나물국밥
814,충무김밥,0.22592017,콩나물국밥
815,전복죽,0.20818879,콩나물국밥
816,굴깍두기,0.20788896,콩나물국밥
817,콩나물미나리무침,0.20751952,콩나물국밥
818,김치수제비,0.2070073,콩나물국밥
819,갈비탕,0.5931216,곰탕
820,쇠고기무국,0.55703324,곰탕
821,육개장,0.4330571,곰탕
822,무맑은국,0.42459014,곰탕
823,꼬리곰탕,0.3914179,곰탕
824,국수전골,0.38259366,곰탕
825,곱창전골,0.37862754,곰탕
826,화양적,0.3454383,곰탕
827,사골탕,0.33588335,곰탕
828,쇠고기장조림,0.31488413,곰탕
829,도가니탕,0.4620961,설렁탕
830,사골탕,0.27594018,설렁탕
831,사골우거지탕,0.20487465,설렁탕
832,쌈장,0.19704609,설렁탕
833,소꼬리찜,0.18009743,설렁탕
834,오이냉국,0.17307393,설렁탕
835,나물비빔밥,0.15872557,설렁탕
836,두부국,0.15603171,설렁탕
837,갈비탕,0.1524926,설렁탕
838,깻잎장아찌,0.15006015,설렁탕
839,설렁탕,0.4620961,도가니탕
840,두부국,0.46015212,도가니탕
841,깻잎장아찌,0.40262005,도가니탕
842,갈비탕,0.37466174,도가니탕
843,고춧기름,0.37236407,도가니탕
844,화양적,0.36011183,도가니탕
845,콩나물밥,0.3494939,도가니탕
846,쇠고기장조림,0.34793007,도가니탕
847,오이냉국,0.33341312,도가니탕
848,고등어김치조림,0.326571,도가니탕
849,갈비탕,0.5915389,꼬리곰탕
850,통마늘장아찌,0.4088308,꼬리곰탕
851,쇠고기무국,0.3921049,꼬리곰탕
852,곰탕,0.3914179,꼬리곰탕
853,무맑은국,0.3761693,꼬리곰탕
854,잡채,0.2939748,꼬리곰탕
855,토란곰탕,0.27005804,꼬리곰탕
856,버섯잡채밥,0.25465676,꼬리곰탕
857,화양적,0.24778491,꼬리곰탕
858,잡채밥,0.24715583,꼬리곰탕
859,무맑은국,0.6288627,갈비탕
860,쇠고기무국,0.6191941,갈비탕
861,곰탕,0.5931216,갈비탕
862,꼬리곰탕,0.5915389,갈비탕
863,화양적,0.41135168,갈비탕
864,쇠고기전골,0.4061179,갈비탕
865,토란곰탕,0.3985501,갈비탕
866,도가니탕,0.37466174,갈비탕
867,두부탕,0.37329075,갈비탕
868,무생채,0.36162817,갈비탕
869,갓김치,0.5508374,부추김치
870,통배추김치,0.47284523,부추김치
871,물만두,0.40083784,부추김치
872,부추전,0.3965369,부추김치
873,총각김치,0.3891158,부추김치
874,부추표고버섯볶음,0.36527127,부추김치
875,부추올리브오일무침,0.33306962,부추김치
876,오이소박이,0.32005376,부추김치
877,부추잡채,0.2869753,부추김치
878,가지김치,0.25707456,부추김치
879,충무김밥,0.53399396,파김치
880,봄동겉절이,0.513008,파김치
881,깻잎장아찌,0.48987287,파김치
882,오징어젓갈,0.41324344,파김치
883,오이지장아찌무침,0.33057016,파김치
884,코다리찜,0.33047616,파김치
885,오이소박이,0.31247714,파김치
886,배추겉절이,0.26973155,파김치
887,고들빼기김치,0.26211664,파김치
888,부추잡채,0.26150244,파김치
889,보쌈김치,0.39712763,백김치
890,보쌈김치,0.35629094,백김치
891,갈비찜,0.35390413,백김치
892,나박김치,0.3355326,백김치
893,배추밤김치,0.3192479,백김치
894,통배추김치,0.31102824,백김치
895,무초김치,0.30046213,백김치
896,빈대떡,0.2934382,백김치
897,숙주미나리무침,0.27457651,백김치
898,영양돌솥밥,0.27085027,백김치
899,오이나물,0.46102515,깻잎장아찌
900,두부국,0.43334648,깻잎장아찌
901,콩나물밥,0.42762533,깻잎장아찌
902,콩나물무침,0.4226721,깻잎장아찌
903,고춧기름,0.41427973,깻잎장아찌
904,쌈장,0.41343868,깻잎장아찌
905,도가니탕,0.40262005,깻잎장아찌
906,오이냉국,0.37451878,깻잎장아찌
907,숙주미나리무침,0.3643307,깻잎장아찌
908,쇠고기장조림,0.3612204,깻잎장아찌
909,다시마냉국,0.5333405,오이지장아찌무침
910,오이냉국,0.4787185,오이지장아찌무침
911,오징어볶음과소면,0.42961723,오이지장아찌무침
912,오징어도라지생채,0.40253213,오이지장아찌무침
913,오징어불고기,0.36136466,오이지장아찌무침
914,낙지볶음,0.35539183,오이지장아찌무침
915,오이나물,0.34502733,오이지장아찌무침
916,홍합탕,0.34045887,오이지장아찌무침
917,골뱅이무침,0.33250582,오이지장아찌무침
918,파김치,0.33057016,오이지장아찌무침
919,인절미,0.6757105,콩자반
920,우무콩냉국,0.40502393,콩자반
921,오곡주먹밥,0.36995485,콩자반
922,모듬콩수프,0.3539153,콩자반
923,오곡밥,0.33621162,콩자반
924,떡갈비구이,0.21176814,콩자반
925,떡국,0.20401715,콩자반
926,고추장아찌,0.18406704,콩자반
927,코다리조림,0.17607117,콩자반
928,오이냉국,0.17252816,콩자반
929,사골탕,0.5377226,쇠고기장조림
930,쇠고기무국,0.5032478,쇠고기장조림
931,깐풍새우,0.41066748,쇠고기장조림
932,나박김치,0.40928495,쇠고기장조림
933,콩나물잡채,0.39281914,쇠고기장조림
934,달래장김치,0.3920139,쇠고기장조림
935,초교탕,0.38617328,쇠고기장조림
936,고추장아찌,0.37648657,쇠고기장조림
937,명란젓찌개,0.36866286,쇠고기장조림
938,갈치무조림,0.368347,쇠고기장조림
939,달래장김치,0.28669423,연근조림
940,오이소박이,0.27003393,연근조림
941,배추겉절이,0.26539126,연근조림
942,감자조림,0.21128775,연근조림
943,쇠고기장조림,0.20376587,연근조림
944,부추올리브오일무침,0.19670722,연근조림
945,두부미역냉채,0.19604191,연근조림
946,꽁치무조림,0.19325165,연근조림
947,두부양념조림,0.18502071,연근조림
948,콩나물잡채,0.18413742,연근조림
949,해물파전,0.99999994,해물파전
950,동래파전,0.62022364,해물파전
951,홍합탕,0.4128454,해물파전
952,짬뽕해물탕밥,0.37630212,해물파전
953,달래굴파전,0.3666184,해물파전
954,팥시루떡,0.3160803,해물파전
955,두부굴찌개,0.2805045,해물파전
956,절편,0.26852342,해물파전
957,굴깍두기,0.26661035,해물파전
958,홍합미역국,0.25876606,해물파전
959,해물잡채,0.25825077,해물파전
960,콩나물무침,0.750243,오이나물
961,숙주미나리무침,0.64013153,오이나물
962,두릅된장무침,0.5158647,오이나물
963,두부양념조림,0.47759086,오이나물
964,깻잎장아찌,0.46102515,오이나물
965,고등어무조림,0.45385274,오이나물
966,다시마냉국,0.40446046,오이나물
967,빈대떡,0.37187788,오이나물
968,오이지장아찌무침,0.34502733,오이나물
969,무생채,0.28928307,오이나물
970,양배춧국,0.46341038,냉이된장찌개
971,아욱국,0.31641287,냉이된장찌개
972,조개맑은국,0.27204844,냉이된장찌개
973,낙지연포탕,0.26032984,냉이된장찌개
974,해물찌개,0.2545359,냉이된장찌개
975,계란말이,0.24093609,냉이된장찌개
976,된장깻잎장아찌,0.23102854,냉이된장찌개
977,두부조개탕,0.23096696,냉이된장찌개
978,쌈장,0.2210184,냉이된장찌개
979,다시마냉국,0.21721871,냉이된장찌개
980,다시마냉국,0.57292265,계란말이
981,김치수제비,0.5171296,계란말이
982,장어계란말이,0.40850422,계란말이
983,맑은떡국,0.36165038,계란말이
984,죽순표고버섯볶음나물,0.3603205,계란말이
985,계란말이주먹밥,0.35686305,계란말이
986,떡국,0.35080656,계란말이
987,콩나물잡채,0.34530345,계란말이
988,두부탕,0.33225816,계란말이
989,다시마볶음,0.32149068,계란말이
990,닭불고기,0.47016633,닭강정
991,오징어채볶음,0.45113024,닭강정
992,돼지갈비구이,0.35661784,닭강정
993,죽순볶음,0.3537061,닭강정
994,닭날개튀김,0.33767852,닭강정
995,감자탕,0.3251929,닭강정
996,고추장닭강정,0.3193965,닭강정
997,오징어불고기,0.3014398,닭강정
998,돼지불고기,0.29668084,닭강정
999,오징어통구이,0.29058504,닭강정
1000,오이소박이,0.43501037,배추겉절이
1001,오징어젓갈,0.413932,배추겉절이
1002,봄동겉절이,0.3607757,배추겉절이
1003,총각김치,0.35879403,배추겉절이
1004,국수전골,0.33308572,배추겉절이
1005,달래장김치,0.33286247,배추겉절이
1006,제육보쌈,0.32513565,배추겉절이
1007,배추속댓국,0.32473314,배추겉절이
